time,id,x,y,speed,headway,leader_id,target_accel_with_noise_with_failsafe,target_accel_no_noise_no_failsafe,target_accel_with_noise_no_failsafe,target_accel_no_noise_with_failsafe,realized_accel,road_grade,edge_id,lane_number,distance,relative_position,follower_id,leader_rel_speed
0,ego_0,176.429,-8.0,19.625,71.755,human_5,,,,,0,0,highway_0,1,0.0,176.429,,-3.8840000000000003
0.1,ego_0,178.39423843706618,-8.0,19.652384370661856,71.37301210109564,human_5,0.27658214368476863,0.27658214368476863,0.27658214368476863,0.27658214368476863,0.27384370661856394,0,highway_0,1,1.9652384370661764,178.39423843706618,,-3.8198789890436196
0.2,ego_0,180.3622383313444,-8.0,19.67999894278226,70.99739568031899,human_5,0.2789071784160666,0.2789071784160666,0.2789071784160666,0.2789071784160666,0.27614572120402414,0,highway_0,1,3.9332383313443984,180.3622383313444,,-3.7561642077666804
0.3,ego_0,182.333023283325,-8.0,19.707849519805972,70.62810926123834,human_5,0.2812908279395109,0.2812908279395109,0.2812908279395109,0.2812908279395109,0.27850577023713186,0,highway_0,1,5.904023283324989,182.333023283325,,-3.692864190806368
0.4,ego_0,184.30661744417128,-8.0,19.73594160846287,70.26511054241351,human_5,0.2837300954346895,0.2837300954346895,0.2837300954346895,0.2837300954346895,0.2809208865689783,0,highway_0,1,7.877617444171278,184.30661744417128,,-3.6299871882482577
0.5,ego_0,186.28304548592425,-8.0,19.764280417529587,69.9083564260321,human_5,0.2862219715738754,0.2862219715738754,0.2862219715738754,0.2862219715738754,0.28338809066717374,0,highway_0,1,9.854045485924246,186.28304548592425,,-3.5675411638142442
0.6,ego_0,188.26233257161985,-8.0,19.792870856955975,69.5578030466917,human_5,0.2887634382065174,0.2887634382065174,0.2887634382065174,0.2887634382065174,0.2859043942638806,0,highway_0,1,11.833332571619849,188.26233257161985,,-3.505533793403636
0.7,ego_0,190.24450432535505,-8.0,19.821717537351997,69.21340580029337,human_5,0.2913514719998156,0.2913514719998156,0.2913514719998156,0.2913514719998156,0.28846680396021895,0,highway_0,1,13.81550432535505,190.24450432535505,,-3.443972463983229
0.8,ego_0,192.22958680233808,-8.0,19.850824769830105,68.87511937301122,human_5,0.29398304802889796,0.29398304802889796,0.29398304802889796,0.29398304802889796,0.2910723247810765,0,highway_0,1,15.800586802338074,192.22958680233808,,-3.382864272821525
0.9,ego_0,194.21760645895782,-8.0,19.880196566197466,68.54289777030507,human_5,0.29665514331036347,0.29665514331036347,0.29665514331036347,0.29665514331036347,0.2937179636736076,0,highway_0,1,17.788606458957815,194.21760645895782,,-3.322216027061664
1.0,ego_0,196.208590122907,-8.0,19.909836639491846,68.21669434594239,human_5,0.29936474027322335,0.29936474027322335,0.29936474027322335,0.29936474027322335,0.296400732943809,0,highway_0,1,19.779590122906995,196.208590122907,,-3.2620342436270704
1.1,ego_0,198.20256496339243,-8.0,19.939748404854374,67.89646183099705,human_5,0.3021088301615197,0.3021088301615197,0.3021088301615197,0.3021088301615197,0.29911765362527376,0,highway_0,1,21.77356496339243,198.20256496339243,,-3.202325149453202
0,llm_0,191.237,-4.8,17.829,35.85400000000001,human_3,,,,,0,0,highway_0,2,0.0,191.237,human_4,-1.6290000000000013
0.1,llm_0,193.01120676805763,-4.8,17.742067680576334,36.90885233530871,human_3,-0.6236398279448946,-0.6236398279448946,-0.6236398279448946,-0.6236398279448946,-0.8693231942366708,0,highway_0,2,1.7742067680576383,193.01120676805763,human_4,-1.451476646912969
0.2,llm_0,194.77776953898945,-4.8,17.66562770931804,36.78038878110637,human_3,-0.4959130804725709,-0.4959130804725709,-0.4959130804725709,-0.4959130804725709,-0.7643997125829216,0,highway_0,2,3.5407695389894513,194.77776953898945,human_4,-1.284635542023313
0.3,llm_0,196.53763553198138,-4.8,17.598659929919414,36.667642849554156,human_3,-0.42415801392287256,-0.42415801392287256,-0.42415801392287256,-0.42415801392287256,-0.6696777939862741,0,highway_0,2,5.300635531981385,196.53763553198138,human_4,-1.1274593155222448
0.4,llm_0,198.29166294979348,-4.8,17.540274178121006,36.569736789673684,human_3,-0.35967636507293466,-0.35967636507293466,-0.35967636507293466,-0.35967636507293466,-0.5838575179840788,0,highway_0,2,7.054662949793482,198.29166294979348,human_4,-0.9790605988046863
0.5,llm_0,200.04063189550132,-4.8,17.48968945707838,36.48587066975294,human_3,-0.30154500299311604,-0.30154500299311604,-0.30154500299311604,-0.30154500299311604,-0.5058472104262535,0,highway_0,2,8.803631895501326,200.04063189550132,human_4,-0.8386611992073902
0.6,llm_0,201.78525360517625,-4.8,17.446217096749272,36.41531314387747,human_3,-0.24898747486483214,-0.24898747486483214,-0.24898747486483214,-0.24898747486483214,-0.43472360329108284,0,highway_0,2,10.548253605176257,201.78525360517625,human_4,-0.7055752587547133
0.7,llm_0,203.5261783071776,-4.8,17.409247020013492,36.35739359191483,human_3,-0.20134626964961827,-0.20134626964961827,-0.20134626964961827,-0.20134626964961827,-0.36970076735780566,0,highway_0,2,12.289178307177593,203.5261783071776,human_4,-0.5791955196265945
0.8,llm_0,205.26400195268482,-4.8,17.378236455072415,36.31149538832524,human_3,-0.15806109617530256,-0.15806109617530256,-0.15806109617530256,-0.15806109617530256,-0.31010564941077234,0,highway_0,2,14.027001952684827,205.26400195268482,human_4,-0.4589820358958079
0.9,llm_0,206.99927201182874,-4.8,17.352700591439064,36.277050105440665,human_3,-0.11865171563427673,-0.11865171563427673,-0.11865171563427673,-0.11865171563427673,-0.2553586363335114,0,highway_0,2,15.762272011828742,206.99927201182874,human_4,-0.3444528288456965
1.0,llm_0,208.73249249113024,-4.8,17.332204793015098,36.25353249550416,human_3,-0.08270425845479679,-0.08270425845479679,-0.08270425845479679,-0.08270425845479679,-0.2049579842396554,0,highway_0,2,17.49549249113025,208.73249249113024,human_4,-0.23517609936501316
