time,id,x,y,speed,headway,leader_id,target_accel_with_noise_with_failsafe,target_accel_no_noise_no_failsafe,target_accel_with_noise_no_failsafe,target_accel_no_noise_with_failsafe,realized_accel,road_grade,edge_id,lane_number,distance,relative_position,follower_id,leader_rel_speed
0,human_1,0.0,-11.200000000000001,0.0,649.5454545454545,human_3,,,,,0,0,highway_0,0,0.0,0.0,,0.0
0.1,human_1,0.00990089623058693,-11.200000000000001,0.0990089623058693,649.5454545454545,human_3,0.9999905192892797,0.9999905192892797,0.9999905192892797,0.9999905192892797,0.9900896230586929,0,highway_0,0,0.00990089623058693,0.00990089623058693,,0.0
0.2,human_1,0.029702679166728287,-11.200000000000001,0.19801782936141354,649.5454545454545,human_3,0.9999895572609967,0.9999895572609967,0.9999895572609967,0.9999895572609967,0.9900886705554425,0,highway_0,0,0.029702679166728287,0.029702679166728287,,3.7636560534792807e-14
0.3,human_1,0.05940533880687146,-11.200000000000001,0.2970265964014317,649.5454545454545,human_3,0.9999885471041838,0.9999885471041838,0.9999885471041838,0.9999885471041838,0.9900876704001815,0,highway_0,0,0.05940533880687146,0.05940533880687146,,2.032263246576349e-13
0.4,human_1,0.09900886463066011,-11.200000000000001,0.3960352582378864,649.5454545454546,human_3,0.9999874845481922,0.9999874845481922,0.9999874845481922,0.9999874845481922,0.9900866183645468,0,highway_0,0,0.09900886463066011,0.09900886463066011,,6.116218642659987e-13
0.5,human_1,0.1485132455284606,-11.200000000000001,0.49504380897800493,649.5454545454547,human_3,0.9999863624751978,0.9999863624751978,0.9999863624751978,0.9999863624751978,0.9900855074011855,0,highway_0,0,0.1485132455284606,0.1485132455284606,,1.4058754160828357e-12
0.6,human_1,0.20791846970269912,-11.200000000000001,0.5940522417423851,649.545454545455,human_3,0.9999851709202403,0.9999851709202403,0.9999851709202403,0.9999851709202403,0.990084327643802,0,highway_0,0,0.20791846970269912,0.20791846970269912,,2.7601254615206017e-12
0.7,human_1,0.27722452454100954,-11.200000000000001,0.6930605483831045,649.5454545454554,human_3,0.9999838970712657,0.9999838970712657,0.9999838970712657,0.9999838970712657,0.9900830664071936,0,highway_0,0,0.27722452454100954,0.27722452454100954,,4.8834269961162136e-12
0.8,human_1,0.35643139646119304,-11.200000000000001,0.7920687192018349,649.5454545454562,human_3,0.9999825252691764,0.9999825252691764,0.9999825252691764,0.9999825252691764,0.9900817081873037,0,highway_0,0,0.35643139646119304,0.35643139646119304,,8.022915665151231e-12
0.9,human_1,0.4455390707279893,-11.200000000000001,0.8910767426679626,649.5454545454573,human_3,0.9999810370078899,0.9999810370078899,0.9999810370078899,0.9999810370078899,0.9900802346612769,0,highway_0,0,0.4455390707279893,0.4455390707279893,,1.2468026611145433e-11
